Entity,Code,Year,Hydro (% equivalent primary energy)
Africa,,1965,5.7402806
Africa,,1966,6.1139693
Africa,,1967,6.31658
Africa,,1968,6.994846
Africa,,1969,7.943917
Africa,,1970,9.148896
Africa,,1971,8.070071
Africa,,1972,8.695006
Africa,,1973,8.491902
Africa,,1974,9.203638
Africa,,1975,9.183559
Africa,,1976,9.371601
Africa,,1977,9.759739
Africa,,1978,9.475388
Africa,,1979,9.308774
Africa,,1980,8.442393
Africa,,1981,7.8161044
Africa,,1982,7.3361998
Africa,,1983,6.4208775
Africa,,1984,6.123807
Africa,,1985,6.5409307
Africa,,1986,6.6294737
Africa,,1987,6.16017
Africa,,1988,6.2873797
Africa,,1989,6.591977
Africa,,1990,6.4915814
Africa,,1991,6.8843637
Africa,,1992,6.4700303
Africa,,1993,6.320915
Africa,,1994,6.2134333
Africa,,1995,6.1953197
Africa,,1996,6.2989154
Africa,,1997,6.3201027
Africa,,1998,6.4988036
Africa,,1999,6.686719
Africa,,2000,6.9631853
Africa,,2001,7.176995
Africa,,2002,7.4016347
Africa,,2003,6.812909
Africa,,2004,6.659024
Africa,,2005,6.720261
Africa,,2006,6.788719
Africa,,2007,6.7193713
Africa,,2008,6.418616
Africa,,2009,6.4400983
Africa,,2010,6.710281
Africa,,2011,6.799689
Africa,,2012,6.505024
Africa,,2013,6.645577
Africa,,2014,6.795152
Africa,,2015,6.4450636
Africa,,2016,6.145985
Africa,,2017,6.2190533
Africa,,2018,6.460852
Africa,,2019,6.506698
Africa,,2020,7.292475
Africa,,2021,6.9212303
Africa,,2022,7.000037
Africa,,2023,7.2433095
Africa (EI),,1965,5.740281
Africa (EI),,1966,6.1139693
Africa (EI),,1967,6.31658
Africa (EI),,1968,6.994846
Africa (EI),,1969,7.9439173
Africa (EI),,1970,9.148897
Africa (EI),,1971,8.070071
Africa (EI),,1972,8.695006
Africa (EI),,1973,8.491902
Africa (EI),,1974,9.203638
Africa (EI),,1975,9.183559
Africa (EI),,1976,9.3716
Africa (EI),,1977,9.759739
Africa (EI),,1978,9.475388
Africa (EI),,1979,9.308774
Africa (EI),,1980,8.442393
Africa (EI),,1981,7.816105
Africa (EI),,1982,7.3362
Africa (EI),,1983,6.420877
Africa (EI),,1984,6.1238074
Africa (EI),,1985,6.5409307
Africa (EI),,1986,6.6294746
Africa (EI),,1987,6.1601706
Africa (EI),,1988,6.28738
Africa (EI),,1989,6.591977
Africa (EI),,1990,6.491581
Africa (EI),,1991,6.8843646
Africa (EI),,1992,6.4700303
Africa (EI),,1993,6.320915
Africa (EI),,1994,6.213433
Africa (EI),,1995,6.19532
Africa (EI),,1996,6.2989154
Africa (EI),,1997,6.3201027
Africa (EI),,1998,6.4988036
Africa (EI),,1999,6.6867185
Africa (EI),,2000,6.9631853
Africa (EI),,2001,7.1769943
Africa (EI),,2002,7.401635
Africa (EI),,2003,6.812909
Africa (EI),,2004,6.659024
Africa (EI),,2005,6.7202616
Africa (EI),,2006,6.788719
Africa (EI),,2007,6.7193713
Africa (EI),,2008,6.418616
Africa (EI),,2009,6.4400983
Africa (EI),,2010,6.710281
Africa (EI),,2011,6.799689
Africa (EI),,2012,6.505024
Africa (EI),,2013,6.645577
Africa (EI),,2014,6.795152
Africa (EI),,2015,6.4450645
Africa (EI),,2016,6.1459856
Africa (EI),,2017,6.2190537
Africa (EI),,2018,6.460853
Africa (EI),,2019,6.506698
Africa (EI),,2020,7.292475
Africa (EI),,2021,6.9212303
Africa (EI),,2022,7.000037
Africa (EI),,2023,7.243309
Algeria,DZA,1965,4.763068
Algeria,DZA,1966,3.518747
Algeria,DZA,1967,4.2919536
Algeria,DZA,1968,5.4861946
Algeria,DZA,1969,3.1827633
Algeria,DZA,1970,4.6656837
Algeria,DZA,1971,2.4559186
Algeria,DZA,1972,3.2783432
Algeria,DZA,1973,4.175826
Algeria,DZA,1974,2.4947383
Algeria,DZA,1975,1.3782818
Algeria,DZA,1976,1.4010223
Algeria,DZA,1977,0.8817282
Algeria,DZA,1978,0.6521151
Algeria,DZA,1979,0.5792936
Algeria,DZA,1980,0.42900163
Algeria,DZA,1981,0.50294036
Algeria,DZA,1982,0.57087004
Algeria,DZA,1983,0.25644943
Algeria,DZA,1984,0.5136736
Algeria,DZA,1985,0.72826535
Algeria,DZA,1986,0.26640448
Algeria,DZA,1987,0.5174274
Algeria,DZA,1988,0.17717436
Algeria,DZA,1989,0.22495818
Algeria,DZA,1990,0.1267387
Algeria,DZA,1991,0.277607
Algeria,DZA,1992,0.18375747
Algeria,DZA,1993,0.35028017
Algeria,DZA,1994,0.16257899
Algeria,DZA,1995,0.18224756
Algeria,DZA,1996,0.1288034
Algeria,DZA,1997,0.0744559
Algeria,DZA,1998,0.20617962
Algeria,DZA,1999,0.19274342
Algeria,DZA,2000,0.053235482
Algeria,DZA,2001,0.065218486
Algeria,DZA,2002,0.05167676
Algeria,DZA,2003,0.22810398
Algeria,DZA,2004,0.20678692
Algeria,DZA,2005,0.43411884
Algeria,DZA,2006,0.16327196
Algeria,DZA,2007,0.15990457
Algeria,DZA,2008,0.18775429
Algeria,DZA,2009,0.21278548
Algeria,DZA,2010,0.1093806
Algeria,DZA,2011,0.22449897
Algeria,DZA,2012,0.21009885
Algeria,DZA,2013,0.050247308
Algeria,DZA,2014,0.08928347
Algeria,DZA,2015,0.06323395
Algeria,DZA,2016,0.031239541
Algeria,DZA,2017,0.023891231
Algeria,DZA,2018,0.046227723
Algeria,DZA,2019,0.057704102
Algeria,DZA,2020,0.020074606
Algeria,DZA,2021,0.0034389687
Algeria,DZA,2022,0.00568165
Algeria,DZA,2023,0.025342768
Argentina,ARG,1965,1.1026944
Argentina,ARG,1966,1.0818664
Argentina,ARG,1967,1.0765307
Argentina,ARG,1968,1.2272898
Argentina,ARG,1969,1.0651325
Argentina,ARG,1970,1.3025697
Argentina,ARG,1971,1.2200253
Argentina,ARG,1972,1.170993
Argentina,ARG,1973,2.2356396
Argentina,ARG,1974,3.5823326
Argentina,ARG,1975,3.815696
Argentina,ARG,1976,3.5080488
Argentina,ARG,1977,3.8627222
Argentina,ARG,1978,5.181015
Argentina,ARG,1979,6.6389933
Argentina,ARG,1980,9.485084
Argentina,ARG,1981,9.481711
Argentina,ARG,1982,11.150805
Argentina,ARG,1983,11.211902
Argentina,ARG,1984,12.061014
Argentina,ARG,1985,12.680369
Argentina,ARG,1986,12.2201
Argentina,ARG,1987,12.183255
Argentina,ARG,1988,8.344361
Argentina,ARG,1989,7.4783125
Argentina,ARG,1990,10.2096405
Argentina,ARG,1991,9.000761
Argentina,ARG,1992,10.132311
Argentina,ARG,1993,12.162936
Argentina,ARG,1994,13.254197
Argentina,ARG,1995,12.474777
Argentina,ARG,1996,10.111955
Argentina,ARG,1997,12.421557
Argentina,ARG,1998,11.37201
Argentina,ARG,1999,9.089665
Argentina,ARG,2000,12.092081
Argentina,ARG,2001,15.745198
Argentina,ARG,2002,15.95672
Argentina,ARG,2003,13.973639
Argentina,ARG,2004,11.785714
Argentina,ARG,2005,12.393932
Argentina,ARG,2006,13.023854
Argentina,ARG,2007,10.198026
Argentina,ARG,2008,9.994887
Argentina,ARG,2009,11.340457
Argentina,ARG,2010,10.474692
Argentina,ARG,2011,9.463735
Argentina,ARG,2012,8.473704
Argentina,ARG,2013,9.1008625
Argentina,ARG,2014,8.962525
Argentina,ARG,2015,8.73512
Argentina,ARG,2016,8.025734
Argentina,ARG,2017,8.481118
Argentina,ARG,2018,8.675871
Argentina,ARG,2019,7.8180256
Argentina,ARG,2020,7.1466355
Argentina,ARG,2021,5.364057
Argentina,ARG,2022,5.766902
Argentina,ARG,2023,7.6161866
Asia,,1965,7.8676014
Asia,,1966,7.487193
Asia,,1967,6.7256184
Asia,,1968,6.9543457
Asia,,1969,6.293773
Asia,,1970,5.6477375
Asia,,1971,5.669875
Asia,,1972,5.4691887
Asia,,1973,4.7129674
Asia,,1974,5.275549
Asia,,1975,5.4176426
Asia,,1976,5.2601614
Asia,,1977,4.8684583
Asia,,1978,4.82222
Asia,,1979,4.9679313
Asia,,1980,5.3230457
Asia,,1981,5.595891
Asia,,1982,5.408178
Asia,,1983,5.3455324
Asia,,1984,5.0239363
Asia,,1985,5.066039
Asia,,1986,4.9025736
Asia,,1987,4.7826777
Asia,,1988,5.145601
Asia,,1989,5.0312157
Asia,,1990,5.1156664
Asia,,1991,4.968936
Asia,,1992,4.790754
Asia,,1993,5.107568
Asia,,1994,4.8192163
Asia,,1995,4.9973264
Asia,,1996,4.753882
Asia,,1997,4.602218
Asia,,1998,4.867579
Asia,,1999,4.5951624
Asia,,2000,4.5453124
Asia,,2001,4.714032
Asia,,2002,4.6246552
Asia,,2003,4.4285007
Asia,,2004,4.723741
Asia,,2005,4.516786
Asia,,2006,4.671861
Asia,,2007,4.5946746
Asia,,2008,5.0159755
Asia,,2009,4.739948
Asia,,2010,5.0942383
Asia,,2011,4.8782125
Asia,,2012,5.30347
Asia,,2013,5.549752
Asia,,2014,5.8605666
Asia,,2015,5.954875
Asia,,2016,6.062117
Asia,,2017,5.946721
Asia,,2018,5.8370194
Asia,,2019,6.042763
Asia,,2020,6.2013507
Asia,,2021,5.7692494
Asia,,2022,5.744042
Asia,,2023,5.1866617
Asia Pacific (EI),,1965,8.788522
Asia Pacific (EI),,1966,8.335613
Asia Pacific (EI),,1967,7.551411
Asia Pacific (EI),,1968,7.7436795
Asia Pacific (EI),,1969,6.9909635
Asia Pacific (EI),,1970,6.3354692
Asia Pacific (EI),,1971,6.431478
Asia Pacific (EI),,1972,6.1861467
Asia Pacific (EI),,1973,5.444185
Asia Pacific (EI),,1974,6.016636
Asia Pacific (EI),,1975,6.1115203
Asia Pacific (EI),,1976,5.8388925
Asia Pacific (EI),,1977,5.400322
Asia Pacific (EI),,1978,5.3141427
Asia Pacific (EI),,1979,5.544555
Asia Pacific (EI),,1980,5.8806524
Asia Pacific (EI),,1981,6.189217
Asia Pacific (EI),,1982,5.964192
Asia Pacific (EI),,1983,6.0196524
Asia Pacific (EI),,1984,5.6980977
Asia Pacific (EI),,1985,5.7813616
Asia Pacific (EI),,1986,5.697962
Asia Pacific (EI),,1987,5.3425913
Asia Pacific (EI),,1988,5.522187
Asia Pacific (EI),,1989,5.6273108
Asia Pacific (EI),,1990,5.5836105
Asia Pacific (EI),,1991,5.4742923
Asia Pacific (EI),,1992,5.119761
Asia Pacific (EI),,1993,5.3280296
Asia Pacific (EI),,1994,5.0890884
Asia Pacific (EI),,1995,5.2979236
Asia Pacific (EI),,1996,4.9529533
Asia Pacific (EI),,1997,4.831593
Asia Pacific (EI),,1998,5.1481333
Asia Pacific (EI),,1999,4.902378
Asia Pacific (EI),,2000,4.9156966
Asia Pacific (EI),,2001,5.171219
Asia Pacific (EI),,2002,4.976405
Asia Pacific (EI),,2003,4.6857486
Asia Pacific (EI),,2004,4.9847183
Asia Pacific (EI),,2005,4.7764044
Asia Pacific (EI),,2006,4.939347
Asia Pacific (EI),,2007,4.912902
Asia Pacific (EI),,2008,5.559494
Asia Pacific (EI),,2009,5.2418103
Asia Pacific (EI),,2010,5.5546756
Asia Pacific (EI),,2011,5.3529067
Asia Pacific (EI),,2012,5.8200927
Asia Pacific (EI),,2013,6.115241
Asia Pacific (EI),,2014,6.5911984
Asia Pacific (EI),,2015,6.6181345
Asia Pacific (EI),,2016,6.7775416
Asia Pacific (EI),,2017,6.6436076
Asia Pacific (EI),,2018,6.544262
Asia Pacific (EI),,2019,6.5523114
Asia Pacific (EI),,2020,6.827978
Asia Pacific (EI),,2021,6.4499226
Asia Pacific (EI),,2022,6.419931
Asia Pacific (EI),,2023,5.731402
Australia,AUS,1965,5.3406906
Australia,AUS,1966,4.86867
Australia,AUS,1967,4.753871
Australia,AUS,1968,4.686035
Australia,AUS,1969,4.915288
Australia,AUS,1970,5.275307
Australia,AUS,1971,5.6825237
Australia,AUS,1972,5.4565244
Australia,AUS,1973,5.42747
Australia,AUS,1974,5.7627435
Australia,AUS,1975,6.0813727
Australia,AUS,1976,5.5871673
Australia,AUS,1977,5.0955367
Australia,AUS,1978,5.349326
Australia,AUS,1979,5.0072346
Australia,AUS,1980,4.7166986
Australia,AUS,1981,4.7800097
Australia,AUS,1982,4.442979
Australia,AUS,1983,4.259827
Australia,AUS,1984,4.454358
Australia,AUS,1985,4.5991583
Australia,AUS,1986,4.5455527
Australia,AUS,1987,4.2937827
Australia,AUS,1988,4.3193903
Australia,AUS,1989,4.0931745
Australia,AUS,1990,4.152273
Australia,AUS,1991,4.4338984
Australia,AUS,1992,4.445298
Australia,AUS,1993,4.4683027
Australia,AUS,1994,4.242843
Australia,AUS,1995,4.0042224
Australia,AUS,1996,3.974179
Australia,AUS,1997,3.87512
Australia,AUS,1998,3.7481642
Australia,AUS,1999,3.7109737
Australia,AUS,2000,3.7303894
Australia,AUS,2001,3.6010306
Australia,AUS,2002,3.501309
Australia,AUS,2003,3.4546187
Australia,AUS,2004,3.2186022
Australia,AUS,2005,3.1399786
Australia,AUS,2006,2.8911996
Australia,AUS,2007,2.4497604
Australia,AUS,2008,2.1675441
Australia,AUS,2009,2.338825
Australia,AUS,2010,2.5286407
Australia,AUS,2011,3.464154
Australia,AUS,2012,3.040897
Australia,AUS,2013,3.3444307
Australia,AUS,2014,2.5049233
Australia,AUS,2015,2.36904
