Entity,Code,Year,Renewables (% equivalent primary energy)
World,OWID_WRL,1996,7.7557034
World,OWID_WRL,1997,7.8474913
World,OWID_WRL,1998,7.8908687
World,OWID_WRL,1999,7.8530593
World,OWID_WRL,2000,7.815846
World,OWID_WRL,2001,7.552836
World,OWID_WRL,2002,7.566854
World,OWID_WRL,2003,7.3342075
World,OWID_WRL,2004,7.518001
World,OWID_WRL,2005,7.5638204
World,OWID_WRL,2006,7.7053423
World,OWID_WRL,2007,7.747337
World,OWID_WRL,2008,8.245706
World,OWID_WRL,2009,8.564856
World,OWID_WRL,2010,8.797048
World,OWID_WRL,2011,8.980998
World,OWID_WRL,2012,9.414955
World,OWID_WRL,2013,9.847355
World,OWID_WRL,2014,10.218171
World,OWID_WRL,2015,10.504496
World,OWID_WRL,2016,10.980251
World,OWID_WRL,2017,11.337293
World,OWID_WRL,2018,11.743186
World,OWID_WRL,2019,12.2281475
World,OWID_WRL,2020,13.404393
World,OWID_WRL,2021,13.469198
World,OWID_WRL,2022,14.119935
World,OWID_WRL,2023,14.562142
