Entity,Code,Year,Wind (% equivalent primary energy)
South and Central America (EI),,2022,3.6419547
South and Central America (EI),,2023,4.011797
Spain,ESP,1969,0
Spain,ESP,1970,0
Spain,ESP,1971,0
Spain,ESP,1972,0
Spain,ESP,1973,0
Spain,ESP,1974,0
Spain,ESP,1975,0
Spain,ESP,1976,0
Spain,ESP,1977,0
Spain,ESP,1978,0
Spain,ESP,1979,0
Spain,ESP,1980,0
Spain,ESP,1981,0
Spain,ESP,1982,0
Spain,ESP,1983,0
Spain,ESP,1984,0
Spain,ESP,1985,0
Spain,ESP,1986,0
Spain,ESP,1987,0
Spain,ESP,1988,0
Spain,ESP,1989,0.0035980225
Spain,ESP,1990,0.0038734598
Spain,ESP,1991,0.0040084934
Spain,ESP,1992,0.026275782
Spain,ESP,1993,0.030584967
Spain,ESP,1994,0.04405182
Spain,ESP,1995,0.06547322
Spain,ESP,1996,0.084981136
Spain,ESP,1997,0.16652216
Spain,ESP,1998,0.29021573
Spain,ESP,1999,0.5628167
Spain,ESP,2000,0.91636056
Spain,ESP,2001,1.2511363
Spain,ESP,2002,1.6887971
Spain,ESP,2003,2.0662847
Spain,ESP,2004,2.5934646
Spain,ESP,2005,3.4251044
Spain,ESP,2006,3.7177181
Spain,ESP,2007,4.263373
Spain,ESP,2008,5.2169776
Spain,ESP,2009,6.4044113
Spain,ESP,2010,7.164076
Spain,ESP,2011,7.045932
Spain,ESP,2012,8.233573
Spain,ESP,2013,9.628494
Spain,ESP,2014,9.066181
Spain,ESP,2015,8.443653
Spain,ESP,2016,8.27238
Spain,ESP,2017,8.160908
Spain,ESP,2018,8.2679
Spain,ESP,2019,8.835399
Spain,ESP,2020,10.417539
Spain,ESP,2021,10.61209
Spain,ESP,2022,10.288069
Spain,ESP,2023,10.607494
Sri Lanka,LKA,2007,0.0096675
Sweden,SWE,1985,0.0025652517
Sweden,SWE,1986,0.0024747886
Sweden,SWE,1987,0.002527806
Sweden,SWE,1988,0.0021554623
Sweden,SWE,1989,0.0022039905
Sweden,SWE,1990,0.0027540764
Sweden,SWE,1991,0.005986407
Sweden,SWE,1992,0.014037944
Sweden,SWE,1993,0.023759857
Sweden,SWE,1994,0.034130692
Sweden,SWE,1995,0.046573788
Sweden,SWE,1996,0.06548613
Sweden,SWE,1997,0.08914218
Sweden,SWE,1998,0.12909058
Sweden,SWE,1999,0.15341358
Sweden,SWE,2000,0.20733039
Sweden,SWE,2001,0.20352152
Sweden,SWE,2002,0.27324507
Sweden,SWE,2003,0.3232212
Sweden,SWE,2004,0.36855495
Sweden,SWE,2005,0.39965558
Sweden,SWE,2006,0.4462378
Sweden,SWE,2007,0.631457
Sweden,SWE,2008,0.8803679
Sweden,SWE,2009,1.1995248
Sweden,SWE,2010,1.5564715
Sweden,SWE,2011,2.7541747
Sweden,SWE,2012,3.0448072
Sweden,SWE,2013,4.4444485
Sweden,SWE,2014,5.065821
Sweden,SWE,2015,7.0662885
Sweden,SWE,2016,6.7999544
Sweden,SWE,2017,7.4225802
Sweden,SWE,2018,7.216626
Sweden,SWE,2019,8.359453
Sweden,SWE,2020,12.043028
Sweden,SWE,2021,11.193952
Sweden,SWE,2022,13.864029
Sweden,SWE,2023,14.9209585
Switzerland,CHE,1968,0
Switzerland,CHE,1969,0
Switzerland,CHE,1970,0
Switzerland,CHE,1971,0
Switzerland,CHE,1972,0
Switzerland,CHE,1973,0
Switzerland,CHE,1974,0
Switzerland,CHE,1975,0
Switzerland,CHE,1976,0
Switzerland,CHE,1977,0
Switzerland,CHE,1978,0
Switzerland,CHE,1979,0
Switzerland,CHE,1980,0
Switzerland,CHE,1981,0
Switzerland,CHE,1982,0
Switzerland,CHE,1983,0
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0
Switzerland,CHE,1991,0
Switzerland,CHE,1992,0
Switzerland,CHE,1993,0
Switzerland,CHE,1994,0
Switzerland,CHE,1995,0
Switzerland,CHE,1996,0.0008898827
Switzerland,CHE,1997,0.0016644249
Switzerland,CHE,1998,0.0024826017
Switzerland,CHE,1999,0.0023755638
Switzerland,CHE,2000,0.0024348306
Switzerland,CHE,2001,0.0030198758
Switzerland,CHE,2002,0.004028818
Switzerland,CHE,2003,0.0040463894
Switzerland,CHE,2004,0.0048409654
Switzerland,CHE,2005,0.006721985
Switzerland,CHE,2006,0.012191349
Switzerland,CHE,2007,0.012748053
Switzerland,CHE,2008,0.014726895
Switzerland,CHE,2009,0.018093351
Switzerland,CHE,2010,0.028568253
Switzerland,CHE,2011,0.057656717
Switzerland,CHE,2012,0.06814868
Switzerland,CHE,2013,0.06829744
Switzerland,CHE,2014,0.07943887
Switzerland,CHE,2015,0.088078484
Switzerland,CHE,2016,0.092269294
Switzerland,CHE,2017,0.11165846
Switzerland,CHE,2018,0.10041085
Switzerland,CHE,2019,0.114557326
Switzerland,CHE,2020,0.12340342
Switzerland,CHE,2021,0.1272863
Switzerland,CHE,2022,0.13480085
Switzerland,CHE,2023,0.13869953
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.00040045887
Taiwan,TWN,2001,0.0034093182
Taiwan,TWN,2002,0.004229306
Taiwan,TWN,2003,0.0060162083
Taiwan,TWN,2004,0.0060982527
Taiwan,TWN,2005,0.021628166
Taiwan,TWN,2006,0.06329434
Taiwan,TWN,2007,0.09613273
Taiwan,TWN,2008,0.13278116
Taiwan,TWN,2009,0.18181367
Taiwan,TWN,2010,0.22005425
Taiwan,TWN,2011,0.31916922
Taiwan,TWN,2012,0.30293024
Taiwan,TWN,2013,0.34258515
Taiwan,TWN,2014,0.30474722
Taiwan,TWN,2015,0.30814686
Taiwan,TWN,2016,0.2911526
Taiwan,TWN,2017,0.341894
Taiwan,TWN,2018,0.33335105
Taiwan,TWN,2019,0.37483305
Taiwan,TWN,2020,0.46943578
Taiwan,TWN,2021,0.4327867
Taiwan,TWN,2022,0.7071995
Taiwan,TWN,2023,1.2805202
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.00003573804
Thailand,THA,2007,0.00010328471
Thailand,THA,2008,0.000125581
Thailand,THA,2009,0.00025184316
Thailand,THA,2010,0.0009234311
Thailand,THA,2011,0.0011376067
Thailand,THA,2012,0.0036433353
Thailand,THA,2013,0.07292839
Thailand,THA,2014,0.07904707
Thailand,THA,2015,0.06412556
Thailand,THA,2016,0.07294578
Thailand,THA,2017,0.20600311
Thailand,THA,2018,0.29367617
Thailand,THA,2019,0.6537625
Thailand,THA,2020,0.61469007
Thailand,THA,2021,0.66642886
Thailand,THA,2022,0.56129086
Thailand,THA,2023,0.67393315
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0.000032806158
Trinidad and Tobago,TTO,2016,0.000036920388
Trinidad and Tobago,TTO,2017,0.0000347012
Trinidad and Tobago,TTO,2018,0.0000368147
Trinidad and Tobago,TTO,2019,0.00003646015
Trinidad and Tobago,TTO,2020,0.000041873358
Trinidad and Tobago,TTO,2021,0.000040808987
Trinidad and Tobago,TTO,2022,0.00004067618
Trinidad and Tobago,TTO,2023,0.000042805666
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0.0019578342
Turkey,TUR,1999,0.007493751
Turkey,TUR,2000,0.011437031
Turkey,TUR,2001,0.023368414
Turkey,TUR,2002,0.01630661
Turkey,TUR,2003,0.019580388
Turkey,TUR,2004,0.017073765
Turkey,TUR,2005,0.016960023
Turkey,TUR,2006,0.033602532
Turkey,TUR,2007,0.08458389
Turkey,TUR,2008,0.20215458
Turkey,TUR,2009,0.35013023
Turkey,TUR,2010,0.6459462
Turkey,TUR,2011,0.97467095
Turkey,TUR,2012,1.1308467
Turkey,TUR,2013,1.458532
Turkey,TUR,2014,1.5870712
Turkey,TUR,2015,1.9747866
Turkey,TUR,2016,2.488551
Turkey,TUR,2017,2.6658144
Turkey,TUR,2018,2.952119
Turkey,TUR,2019,3.0976958
Turkey,TUR,2020,3.579259
Turkey,TUR,2021,4.2159634
Turkey,TUR,2022,4.619779
Turkey,TUR,2023,4.5495133
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
USSR,OWID_USS,1965,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0.00055282767
Ukraine,UKR,1999,0.0005612466
Ukraine,UKR,2000,0.0011190431
Ukraine,UKR,2001,0.0030075316
Ukraine,UKR,2002,0.0041342317
Ukraine,UKR,2003,0.0056474856
Ukraine,UKR,2004,0.005996351
Ukraine,UKR,2005,0.006777342
Ukraine,UKR,2006,0.0061307102
Ukraine,UKR,2007,0.007864794
Ukraine,UKR,2008,0.0080952775
Ukraine,UKR,2009,0.009025289
Ukraine,UKR,2010,0.009725801
Ukraine,UKR,2011,0.016741848
Ukraine,UKR,2012,0.054763112
Ukraine,UKR,2013,0.12708029
Ukraine,UKR,2014,0.25338435
Ukraine,UKR,2015,0.2910341
Ukraine,UKR,2016,0.24317804
Ukraine,UKR,2017,0.26833078
Ukraine,UKR,2018,0.31069344
Ukraine,UKR,2019,0.55606097
Ukraine,UKR,2020,0.9334184
Ukraine,UKR,2021,1.0541627
Ukraine,UKR,2022,0.6263762
Ukraine,UKR,2023,0.397435
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0
United Kingdom,GBR,1985,0
United Kingdom,GBR,1986,0
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0
United Kingdom,GBR,1989,0.0010693523
United Kingdom,GBR,1990,0.0010609535
United Kingdom,GBR,1991,0.001039072
United Kingdom,GBR,1992,0.003833713
United Kingdom,GBR,1993,0.024921754
United Kingdom,GBR,1994,0.039987225
United Kingdom,GBR,1995,0.045411136
United Kingdom,GBR,1996,0.05391823
United Kingdom,GBR,1997,0.07499289
United Kingdom,GBR,1998,0.0977999
United Kingdom,GBR,1999,0.09523426
United Kingdom,GBR,2000,0.10499962
United Kingdom,GBR,2001,0.10531832
United Kingdom,GBR,2002,0.13968208
United Kingdom,GBR,2003,0.13996746
United Kingdom,GBR,2004,0.2076643
United Kingdom,GBR,2005,0.30738062
United Kingdom,GBR,2006,0.45002303
United Kingdom,GBR,2007,0.5726289
United Kingdom,GBR,2008,0.7794105
United Kingdom,GBR,2009,1.0667882
United Kingdom,GBR,2010,1.1506343
United Kingdom,GBR,2011,1.8805033
United Kingdom,GBR,2012,2.2872455
United Kingdom,GBR,2013,3.2563448
United Kingdom,GBR,2014,3.8548062
United Kingdom,GBR,2015,4.7541275
United Kingdom,GBR,2016,4.4339285
United Kingdom,GBR,2017,5.873945
United Kingdom,GBR,2018,6.701171
United Kingdom,GBR,2019,7.65174
United Kingdom,GBR,2020,10.04314
United Kingdom,GBR,2021,8.498556
United Kingdom,GBR,2022,10.364408
United Kingdom,GBR,2023,11.031897
United States,USA,1983,0.00004139597
United States,USA,1984,0.00009579459
United States,USA,1985,0.00008526589
United States,USA,1986,0.00006141855
United States,USA,1987,0.00005023196
United States,USA,1988,0.000011817407
United States,USA,1989,0.027978987
United States,USA,1990,0.03683966
United States,USA,1991,0.039035343
United States,USA,1992,0.03764055
United States,USA,1993,0.03837335
United States,USA,1994,0.04321679
United States,USA,1995,0.03882435
United States,USA,1996,0.038384903
United States,USA,1997,0.038734935
United States,USA,1998,0.035421923
United States,USA,1999,0.05162709
United States,USA,2000,0.06293275
United States,USA,2001,0.07713752
United States,USA,2002,0.11608698
United States,USA,2003,0.12421885
United States,USA,2004,0.15304974
United States,USA,2005,0.19141287
United States,USA,2006,0.28622162
United States,USA,2007,0.3635288
United States,USA,2008,0.5950827
United States,USA,2009,0.8300382
United States,USA,2010,1.0224748
United States,USA,2011,1.3015403
United States,USA,2012,1.5571467
United States,USA,2013,1.795875
United States,USA,2014,1.9121963
United States,USA,2015,2.0149107
United States,USA,2016,2.3858376
United States,USA,2017,2.647202
United States,USA,2018,2.7221448
United States,USA,2019,2.9641116
United States,USA,2020,3.6409082
United States,USA,2021,3.8510673
United States,USA,2022,4.3151817
United States,USA,2023,4.2604413
Upper-middle-income countries,,1965,0
Upper-middle-income countries,,1966,0
Upper-middle-income countries,,1967,0
Upper-middle-income countries,,1968,0
Upper-middle-income countries,,1969,0
Upper-middle-income countries,,1970,0
Upper-middle-income countries,,1971,0
Upper-middle-income countries,,1972,0
Upper-middle-income countries,,1973,0
Upper-middle-income countries,,1974,0
Upper-middle-income countries,,1975,0
Upper-middle-income countries,,1976,0
Upper-middle-income countries,,1977,0
Upper-middle-income countries,,1978,0
Upper-middle-income countries,,1979,0
Upper-middle-income countries,,1980,0
Upper-middle-income countries,,1981,0
Upper-middle-income countries,,1982,0
Upper-middle-income countries,,1983,0
Upper-middle-income countries,,1984,0
Upper-middle-income countries,,1985,0
Upper-middle-income countries,,1986,0
Upper-middle-income countries,,1987,0
Upper-middle-income countries,,1988,0
Upper-middle-income countries,,1989,0
Upper-middle-income countries,,1990,0.000032379678
Upper-middle-income countries,,1991,0.00010680715
Upper-middle-income countries,,1992,0.0013837661
Upper-middle-income countries,,1993,0.002212473
Upper-middle-income countries,,1994,0.0040185424
Upper-middle-income countries,,1995,0.00639873
Upper-middle-income countries,,1996,0.001122651
Upper-middle-income countries,,1997,0.002290498
Upper-middle-income countries,,1998,0.004144626
Upper-middle-income countries,,1999,0.0054011624
Upper-middle-income countries,,2000,0.006467672
Upper-middle-income countries,,2001,0.008145742
Upper-middle-income countries,,2002,0.009181212
Upper-middle-income countries,,2003,0.009875829
Upper-middle-income countries,,2004,0.0113386735
Upper-middle-income countries,,2005,0.015194214
Upper-middle-income countries,,2006,0.026841154
Upper-middle-income countries,,2007,0.040601086
Upper-middle-income countries,,2008,0.08837644
Upper-middle-income countries,,2009,0.17367077
Upper-middle-income countries,,2010,0.29430494
Upper-middle-income countries,,2011,0.41059285
Upper-middle-income countries,,2012,0.55900735
Upper-middle-income countries,,2013,0.72539747
Upper-middle-income countries,,2014,0.8492987
Upper-middle-income countries,,2015,1.0316477
Upper-middle-income countries,,2016,1.3369234
Upper-middle-income countries,,2017,1.6208376
Upper-middle-income countries,,2018,1.8472624
Upper-middle-income countries,,2019,2.0191364
Upper-middle-income countries,,2020,2.2997952
Upper-middle-income countries,,2021,2.9830856
Upper-middle-income countries,,2022,3.3233979
Upper-middle-income countries,,2023,3.6541264
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Uzbekistan,UZB,2019,0.0075368127
Uzbekistan,UZB,2020,0
Uzbekistan,UZB,2021,0.0005549916
Uzbekistan,UZB,2022,0
Uzbekistan,UZB,2023,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0
Venezuela,VEN,2011,0
Venezuela,VEN,2012,0
Venezuela,VEN,2013,0.023198681
Venezuela,VEN,2014,0.02933628
Venezuela,VEN,2015,0.02074362
Venezuela,VEN,2016,0.02947049
Venezuela,VEN,2017,0.029158898
Venezuela,VEN,2018,0.00015593623
Venezuela,VEN,2019,0.02421803
Venezuela,VEN,2020,0.009891088
Venezuela,VEN,2021,0.008292878
Venezuela,VEN,2022,0.0065036225
Venezuela,VEN,2023,0.005992563
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0.0010448429
Vietnam,VNM,2009,0.006926192
Vietnam,VNM,2010,0.020910928
Vietnam,VNM,2011,0.018802434
Vietnam,VNM,2012,0.017877435
Vietnam,VNM,2013,0.028477462
Vietnam,VNM,2014,0.02563696
Vietnam,VNM,2015,0.039426554
Vietnam,VNM,2016,0.05986842
Vietnam,VNM,2017,0.09666055
Vietnam,VNM,2018,0.118942164
Vietnam,VNM,2019,0.15868844
Vietnam,VNM,2020,0.21413402
Vietnam,VNM,2021,0.7233702
Vietnam,VNM,2022,1.9051589
Vietnam,VNM,2023,2.1731749
Western Africa (EI),,1971,0
Western Africa (EI),,1972,0
Western Africa (EI),,1973,0
Western Africa (EI),,1974,0
Western Africa (EI),,1975,0
Western Africa (EI),,1976,0
Western Africa (EI),,1977,0
Western Africa (EI),,1978,0
Western Africa (EI),,1979,0
Western Africa (EI),,1980,0
Western Africa (EI),,1981,0
Western Africa (EI),,1982,0
Western Africa (EI),,1983,0
Western Africa (EI),,1984,0
Western Africa (EI),,1985,0
Western Africa (EI),,1986,0
Western Africa (EI),,1987,0
Western Africa (EI),,1988,0
Western Africa (EI),,1989,0
Western Africa (EI),,1990,0
Western Africa (EI),,1991,0
Western Africa (EI),,1992,0
Western Africa (EI),,1993,0.0020750698
Western Africa (EI),,1994,0.0056829634
Western Africa (EI),,1995,0.006425662
Western Africa (EI),,1996,0.006697469
Western Africa (EI),,1997,0.006803251
Western Africa (EI),,1998,0.0070539676
Western Africa (EI),,1999,0.0072350046
Western Africa (EI),,2000,0.006829497
Western Africa (EI),,2001,0.005362659
Western Africa (EI),,2002,0.004940007
Western Africa (EI),,2003,0.0053500347
Western Africa (EI),,2004,0.005888467
Western Africa (EI),,2005,0.0057864017
Western Africa (EI),,2006,0.0069302996
Western Africa (EI),,2007,0.006030041
Western Africa (EI),,2008,0.004845129
Western Africa (EI),,2009,0.0049481355
Western Africa (EI),,2010,0.003404139
Western Africa (EI),,2011,0.011805717
Western Africa (EI),,2012,0.035987783
Western Africa (EI),,2013,0.05039881
Western Africa (EI),,2014,0.04900659
Western Africa (EI),,2015,0.081329554
Western Africa (EI),,2016,0.07729838
Western Africa (EI),,2017,0.07145771
Western Africa (EI),,2018,0.06789556
Western Africa (EI),,2019,0.07938429
Western Africa (EI),,2020,0.14010273
Western Africa (EI),,2021,0.17303237
Western Africa (EI),,2022,0.1691385
Western Africa (EI),,2023,0.28366303
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0.000011645813
World,OWID_WRL,1979,0.000022542934
World,OWID_WRL,1980,0.000039803897
World,OWID_WRL,1981,0.00003997955
World,OWID_WRL,1982,0.00007078862
World,OWID_WRL,1983,0.00012337488
World,OWID_WRL,1984,0.00016113634
World,OWID_WRL,1985,0.00022517273
World,OWID_WRL,1986,0.0004761991
World,OWID_WRL,1987,0.0006467603
World,OWID_WRL,1988,0.0010582198
World,OWID_WRL,1989,0.008295978
World,OWID_WRL,1990,0.011242035
World,OWID_WRL,1991,0.012545649
World,OWID_WRL,1992,0.01444618
World,OWID_WRL,1993,0.01727233
World,OWID_WRL,1994,0.021323545
World,OWID_WRL,1995,0.024204638
World,OWID_WRL,1996,0.026209716
World,OWID_WRL,1997,0.03386612
World,OWID_WRL,1998,0.04459136
World,OWID_WRL,1999,0.05842736
World,OWID_WRL,2000,0.08415269
World,OWID_WRL,2001,0.101172544
World,OWID_WRL,2002,0.13434185
World,OWID_WRL,2003,0.1557872
World,OWID_WRL,2004,0.19940554
World,OWID_WRL,2005,0.23428458
World,OWID_WRL,2006,0.28889903
World,OWID_WRL,2007,0.35783634
World,OWID_WRL,2008,0.45371437
World,OWID_WRL,2009,0.5728055
World,OWID_WRL,2010,0.6796993
World,OWID_WRL,2011,0.8400925
World,OWID_WRL,2012,0.9912552
World,OWID_WRL,2013,1.1601231
World,OWID_WRL,2014,1.2673601
World,OWID_WRL,2015,1.4725052
World,OWID_WRL,2016,1.6767863
World,OWID_WRL,2017,1.9325504
World,OWID_WRL,2018,2.0810804
World,OWID_WRL,2019,2.2937171
World,OWID_WRL,2020,2.6562896
World,OWID_WRL,2021,2.9360788
World,OWID_WRL,2022,3.2575438
World,OWID_WRL,2023,3.509407
